lid,cnt_selected,P,lclass
LASSO,4,0.571428571428571,Penalized regression
LOESS1,4,0.571428571428571,LOESS
LOESS2,4,0.571428571428571,LOESS
LOESS3,4,0.571428571428571,LOESS
LOESS4,4,0.571428571428571,LOESS
NNet12,3,0.428571428571429,Neural network
PMARS1,3,0.428571428571429,PolyMARS
PMARS5,3,0.428571428571429,PolyMARS
RF04,3,0.428571428571429,Random forest
RF07,3,0.428571428571429,Random forest
RF25,3,0.428571428571429,Random forest
ScreenGLM,3,0.428571428571429,GLM
SVM2,3,0.428571428571429,Support vector regression
EN3,2,0.285714285714286,Penalized regression
NNet02,2,0.285714285714286,Neural network
NNet07,2,0.285714285714286,Neural network
NNet09,2,0.285714285714286,Neural network
NNet10,2,0.285714285714286,Neural network
NNet11,2,0.285714285714286,Neural network
NNet17,2,0.285714285714286,Neural network
NNet18,2,0.285714285714286,Neural network
NNet20,2,0.285714285714286,Neural network
NNet21,2,0.285714285714286,Neural network
NNet22,2,0.285714285714286,Neural network
NNet23,2,0.285714285714286,Neural network
NNet26,2,0.285714285714286,Neural network
NNet28,2,0.285714285714286,Neural network
NNet29,2,0.285714285714286,Neural network
PMARS2,2,0.285714285714286,PolyMARS
PMARS3,2,0.285714285714286,PolyMARS
PMARS4,2,0.285714285714286,PolyMARS
Ridge,2,0.285714285714286,Penalized regression
SVM1,2,0.285714285714286,Support vector regression
SVM4,2,0.285714285714286,Support vector regression
EN1,1,0.142857142857143,Penalized regression
EN2,1,0.142857142857143,Penalized regression
NNet01,1,0.142857142857143,Neural network
NNet03,1,0.142857142857143,Neural network
NNet04,1,0.142857142857143,Neural network
NNet05,1,0.142857142857143,Neural network
NNet06,1,0.142857142857143,Neural network
NNet08,1,0.142857142857143,Neural network
NNet13,1,0.142857142857143,Neural network
NNet14,1,0.142857142857143,Neural network
NNet15,1,0.142857142857143,Neural network
NNet16,1,0.142857142857143,Neural network
NNet19,1,0.142857142857143,Neural network
NNet24,1,0.142857142857143,Neural network
NNet25,1,0.142857142857143,Neural network
NNet27,1,0.142857142857143,Neural network
NNet30,1,0.142857142857143,Neural network
RF01,1,0.142857142857143,Random forest
RF02,1,0.142857142857143,Random forest
RF03,1,0.142857142857143,Random forest
RF05,1,0.142857142857143,Random forest
RF06,1,0.142857142857143,Random forest
RF08,1,0.142857142857143,Random forest
RF09,1,0.142857142857143,Random forest
RF10,1,0.142857142857143,Random forest
RF11,1,0.142857142857143,Random forest
RF12,1,0.142857142857143,Random forest
RF13,1,0.142857142857143,Random forest
RF14,1,0.142857142857143,Random forest
RF15,1,0.142857142857143,Random forest
RF16,1,0.142857142857143,Random forest
RF17,1,0.142857142857143,Random forest
RF18,1,0.142857142857143,Random forest
RF19,1,0.142857142857143,Random forest
RF20,1,0.142857142857143,Random forest
RF21,1,0.142857142857143,Random forest
RF22,1,0.142857142857143,Random forest
RF23,1,0.142857142857143,Random forest
RF24,1,0.142857142857143,Random forest
RF26,1,0.142857142857143,Random forest
RF27,1,0.142857142857143,Random forest
SVM3,1,0.142857142857143,Support vector regression
