lid,cnt_selected,P,lclass
SVM2,22,0.733333333333333,Support vector regression
LOESS1,19,0.633333333333333,LOESS
LOESS2,19,0.633333333333333,LOESS
LOESS3,19,0.633333333333333,LOESS
LOESS4,19,0.633333333333333,LOESS
SVM4,16,0.533333333333333,Support vector regression
SVM3,15,0.5,Support vector regression
RF01,10,0.333333333333333,Random forest
RF02,9,0.3,Random forest
SVM1,9,0.3,Support vector regression
PMARS5,8,0.266666666666667,PolyMARS
RF03,8,0.266666666666667,Random forest
RF04,8,0.266666666666667,Random forest
NNet11,6,0.2,Neural network
NNet15,6,0.2,Neural network
NNet27,6,0.2,Neural network
PMARS1,6,0.2,PolyMARS
RF05,6,0.2,Random forest
NNet02,5,0.166666666666667,Neural network
NNet06,5,0.166666666666667,Neural network
NNet16,5,0.166666666666667,Neural network
NNet17,5,0.166666666666667,Neural network
NNet28,5,0.166666666666667,Neural network
PMARS4,5,0.166666666666667,PolyMARS
RF07,5,0.166666666666667,Random forest
RF08,5,0.166666666666667,Random forest
RF11,5,0.166666666666667,Random forest
NNet03,4,0.133333333333333,Neural network
NNet04,4,0.133333333333333,Neural network
NNet07,4,0.133333333333333,Neural network
NNet10,4,0.133333333333333,Neural network
NNet12,4,0.133333333333333,Neural network
NNet19,4,0.133333333333333,Neural network
NNet21,4,0.133333333333333,Neural network
NNet23,4,0.133333333333333,Neural network
NNet26,4,0.133333333333333,Neural network
NNet30,4,0.133333333333333,Neural network
PMARS2,4,0.133333333333333,PolyMARS
PMARS3,4,0.133333333333333,PolyMARS
RF16,4,0.133333333333333,Random forest
RF17,4,0.133333333333333,Random forest
RF25,4,0.133333333333333,Random forest
Ridge,4,0.133333333333333,Penalized regression
NNet08,3,0.1,Neural network
NNet09,3,0.1,Neural network
NNet18,3,0.1,Neural network
NNet20,3,0.1,Neural network
RF06,3,0.1,Random forest
RF09,3,0.1,Random forest
RF14,3,0.1,Random forest
RF19,3,0.1,Random forest
EN3,2,0.0666666666666667,Penalized regression
LASSO,2,0.0666666666666667,Penalized regression
NNet01,2,0.0666666666666667,Neural network
NNet05,2,0.0666666666666667,Neural network
NNet13,2,0.0666666666666667,Neural network
NNet14,2,0.0666666666666667,Neural network
NNet24,2,0.0666666666666667,Neural network
NNet25,2,0.0666666666666667,Neural network
NNet29,2,0.0666666666666667,Neural network
RF10,2,0.0666666666666667,Random forest
RF13,2,0.0666666666666667,Random forest
RF15,2,0.0666666666666667,Random forest
RF18,2,0.0666666666666667,Random forest
RF20,2,0.0666666666666667,Random forest
RF21,2,0.0666666666666667,Random forest
RF22,2,0.0666666666666667,Random forest
RF24,2,0.0666666666666667,Random forest
RF26,2,0.0666666666666667,Random forest
RF27,2,0.0666666666666667,Random forest
ScreenGLM,2,0.0666666666666667,GLM
EN1,1,0.0333333333333333,Penalized regression
EN2,1,0.0333333333333333,Penalized regression
NNet22,1,0.0333333333333333,Neural network
RF12,1,0.0333333333333333,Random forest
RF23,1,0.0333333333333333,Random forest
