lid,cnt_selected,P,lclass
RF16,13,0.433333333333333,Random forest
RF17,10,0.333333333333333,Random forest
RF26,10,0.333333333333333,Random forest
RF25,9,0.3,Random forest
EN1,8,0.266666666666667,Penalized regression
RF07,8,0.266666666666667,Random forest
RF08,8,0.266666666666667,Random forest
RF18,8,0.266666666666667,Random forest
RF09,6,0.2,Random forest
RF27,6,0.2,Random forest
EN2,5,0.166666666666667,Penalized regression
RF04,5,0.166666666666667,Random forest
EN3,4,0.133333333333333,Penalized regression
RF01,4,0.133333333333333,Random forest
RF03,4,0.133333333333333,Random forest
RF05,4,0.133333333333333,Random forest
RF06,4,0.133333333333333,Random forest
RF13,4,0.133333333333333,Random forest
RF15,4,0.133333333333333,Random forest
RF20,4,0.133333333333333,Random forest
RF22,4,0.133333333333333,Random forest
RF02,3,0.1,Random forest
RF10,3,0.1,Random forest
RF11,3,0.1,Random forest
RF12,3,0.1,Random forest
RF14,3,0.1,Random forest
RF19,3,0.1,Random forest
RF21,3,0.1,Random forest
RF23,3,0.1,Random forest
RF24,3,0.1,Random forest
