lid,cnt_selected,P,lclass
LOESS1,26,0.866666666666667,LOESS
LOESS2,26,0.866666666666667,LOESS
LOESS3,26,0.866666666666667,LOESS
LOESS4,26,0.866666666666667,LOESS
PMARS3,22,0.733333333333333,PolyMARS
PMARS2,14,0.466666666666667,PolyMARS
PMARS4,14,0.466666666666667,PolyMARS
NNet12,13,0.433333333333333,Neural network
NNet13,13,0.433333333333333,Neural network
NNet15,13,0.433333333333333,Neural network
NNet07,12,0.4,Neural network
PMARS1,12,0.4,PolyMARS
PMARS5,12,0.4,PolyMARS
EN1,11,0.366666666666667,Penalized regression
EN2,11,0.366666666666667,Penalized regression
EN3,11,0.366666666666667,Penalized regression
NNet05,11,0.366666666666667,Neural network
NNet08,11,0.366666666666667,Neural network
NNet11,11,0.366666666666667,Neural network
NNet14,11,0.366666666666667,Neural network
NNet18,11,0.366666666666667,Neural network
NNet29,11,0.366666666666667,Neural network
NNet30,11,0.366666666666667,Neural network
RF01,11,0.366666666666667,Random forest
ScreenGLM,11,0.366666666666667,GLM
NNet01,10,0.333333333333333,Neural network
NNet09,10,0.333333333333333,Neural network
NNet19,10,0.333333333333333,Neural network
NNet21,10,0.333333333333333,Neural network
NNet23,10,0.333333333333333,Neural network
NNet24,10,0.333333333333333,Neural network
NNet28,10,0.333333333333333,Neural network
Ridge,10,0.333333333333333,Penalized regression
SVM3,10,0.333333333333333,Support vector regression
LASSO,9,0.3,Penalized regression
NNet16,9,0.3,Neural network
NNet20,9,0.3,Neural network
RF02,9,0.3,Random forest
RF11,9,0.3,Random forest
RF17,9,0.3,Random forest
RF19,9,0.3,Random forest
RF20,9,0.3,Random forest
NNet02,8,0.266666666666667,Neural network
NNet03,8,0.266666666666667,Neural network
NNet04,8,0.266666666666667,Neural network
NNet06,8,0.266666666666667,Neural network
NNet17,8,0.266666666666667,Neural network
NNet22,8,0.266666666666667,Neural network
NNet25,8,0.266666666666667,Neural network
NNet26,8,0.266666666666667,Neural network
RF03,8,0.266666666666667,Random forest
RF04,8,0.266666666666667,Random forest
RF05,8,0.266666666666667,Random forest
RF06,8,0.266666666666667,Random forest
RF07,8,0.266666666666667,Random forest
RF08,8,0.266666666666667,Random forest
RF09,8,0.266666666666667,Random forest
RF10,8,0.266666666666667,Random forest
RF12,8,0.266666666666667,Random forest
RF13,8,0.266666666666667,Random forest
RF14,8,0.266666666666667,Random forest
RF15,8,0.266666666666667,Random forest
RF16,8,0.266666666666667,Random forest
RF18,8,0.266666666666667,Random forest
RF21,8,0.266666666666667,Random forest
RF22,8,0.266666666666667,Random forest
RF23,8,0.266666666666667,Random forest
RF24,8,0.266666666666667,Random forest
RF25,8,0.266666666666667,Random forest
RF26,8,0.266666666666667,Random forest
RF27,8,0.266666666666667,Random forest
SVM1,8,0.266666666666667,Support vector regression
SVM2,8,0.266666666666667,Support vector regression
SVM4,8,0.266666666666667,Support vector regression
NNet27,7,0.233333333333333,Neural network
NNet10,6,0.2,Neural network
