lid,cnt_selected,P,lclass
LOESS1,4,0.571428571428571,LOESS
LOESS2,4,0.571428571428571,LOESS
LOESS3,4,0.571428571428571,LOESS
LOESS4,4,0.571428571428571,LOESS
NNet21,4,0.571428571428571,Neural network
SVM2,4,0.571428571428571,Support vector regression
SVM3,4,0.571428571428571,Support vector regression
NNet17,3,0.428571428571429,Neural network
NNet22,3,0.428571428571429,Neural network
NNet25,3,0.428571428571429,Neural network
NNet27,3,0.428571428571429,Neural network
PMARS3,3,0.428571428571429,PolyMARS
RF04,3,0.428571428571429,Random forest
RF25,3,0.428571428571429,Random forest
EN2,2,0.285714285714286,Penalized regression
LASSO,2,0.285714285714286,Penalized regression
NNet01,2,0.285714285714286,Neural network
NNet02,2,0.285714285714286,Neural network
NNet04,2,0.285714285714286,Neural network
NNet05,2,0.285714285714286,Neural network
NNet07,2,0.285714285714286,Neural network
NNet11,2,0.285714285714286,Neural network
NNet12,2,0.285714285714286,Neural network
NNet13,2,0.285714285714286,Neural network
NNet15,2,0.285714285714286,Neural network
NNet19,2,0.285714285714286,Neural network
NNet20,2,0.285714285714286,Neural network
NNet23,2,0.285714285714286,Neural network
NNet28,2,0.285714285714286,Neural network
NNet29,2,0.285714285714286,Neural network
NNet30,2,0.285714285714286,Neural network
PMARS1,2,0.285714285714286,PolyMARS
PMARS2,2,0.285714285714286,PolyMARS
RF01,2,0.285714285714286,Random forest
RF05,2,0.285714285714286,Random forest
RF06,2,0.285714285714286,Random forest
RF07,2,0.285714285714286,Random forest
RF13,2,0.285714285714286,Random forest
RF16,2,0.285714285714286,Random forest
Ridge,2,0.285714285714286,Penalized regression
ScreenGLM,2,0.285714285714286,GLM
EN1,1,0.142857142857143,Penalized regression
EN3,1,0.142857142857143,Penalized regression
NNet03,1,0.142857142857143,Neural network
NNet06,1,0.142857142857143,Neural network
NNet08,1,0.142857142857143,Neural network
NNet09,1,0.142857142857143,Neural network
NNet10,1,0.142857142857143,Neural network
NNet14,1,0.142857142857143,Neural network
NNet16,1,0.142857142857143,Neural network
NNet18,1,0.142857142857143,Neural network
NNet24,1,0.142857142857143,Neural network
NNet26,1,0.142857142857143,Neural network
PMARS4,1,0.142857142857143,PolyMARS
PMARS5,1,0.142857142857143,PolyMARS
RF02,1,0.142857142857143,Random forest
RF03,1,0.142857142857143,Random forest
RF08,1,0.142857142857143,Random forest
RF09,1,0.142857142857143,Random forest
RF10,1,0.142857142857143,Random forest
RF11,1,0.142857142857143,Random forest
RF12,1,0.142857142857143,Random forest
RF14,1,0.142857142857143,Random forest
RF15,1,0.142857142857143,Random forest
RF17,1,0.142857142857143,Random forest
RF18,1,0.142857142857143,Random forest
RF19,1,0.142857142857143,Random forest
RF20,1,0.142857142857143,Random forest
RF21,1,0.142857142857143,Random forest
RF22,1,0.142857142857143,Random forest
RF23,1,0.142857142857143,Random forest
RF24,1,0.142857142857143,Random forest
RF26,1,0.142857142857143,Random forest
RF27,1,0.142857142857143,Random forest
SVM1,1,0.142857142857143,Support vector regression
SVM4,1,0.142857142857143,Support vector regression
